3048;FM 102.1 - Cristal;La Pampa;Caleufú;Radio;Interés general
3049;FM 102.1 - Crónica;Chubut;Cdro. Rivadavia;Radio;Interés general
3050;FM 102.1 - Libre;Chaco;Resistencia;Radio;Interés general
3051;FM 102.1 - Radio Mix;Corrientes;Mercedes;Radio;Interés general
3052;FM 102.1 - Victoria;Corrientes;Gdor. Virasoro;Radio;Interés general
3053;FM 102.1 - X One;La Rioja ;Olta;Radio;Interés general
3054;FM 102.1 - Zero;Corrientes;Goya;Radio;Interés general
3055;FM 102.3 - Brisas;Entre Ríos;Santa Elena;Radio;*
3056;FM 102.3 - El Faro;Córdoba;Santa Eufemia;Radio;Religión
3057;FM 102.3 - Mas;Corrientes;Sauce;Radio;Interés general
3058;FM 102.3 - Norte;Jujuy;San Salvador de Jujuy;Radio;Música
3059;FM 102.3 - Radiomix;Chaco;Resistencia;Radio;Interés general
3060;FM 102.5 - 9 de Julio;Chaco;Tres Isletas;Radio;Interés general
3061;FM 102.5 - Estación;Córdoba;San Francisco;Radio;Interés general
3062;FM 102.5 - Estilo;Chubut;Música;Radio;Interés general
3063;FM 102.5 - Génesis;Entre Ríos;Caseros;Radio;Interés general
3064;FM 102.5 - Imagen;Chaco;Concepción del Bermejo;Radio;Música
3065;FM 102.5 - La Cueva;Corrientes;Saladas;Radio;Interés general
3066;FM 102.5 - Mediterranea;Entre Ríos;Rosario del Tala;Radio;Interés general
3067;FM 102.5 - Nueva Era;Chaco;Charata;Radio;Interés general
3068;FM 102.5 - Peniel 2;Chaco;Resistencia;Radio;Religión
3069;FM 102.5 - Popular;Jujuy;San Salvador de Jujuy;Radio;Interés general
3070;FM 102.5 - Skorpio;Córdoba;Vicuña Mackenna;Radio;Interés general
3071;FM 102.7 - Azahares;Entre Ríos;Concordia;Radio;Interés general
3072;FM 102.7 - Centro;Córdoba;Villa Huidobro;Radio;Interés general
3073;FM 102.7 - Conexión Power;La Pampa;Parera;Radio;Interés general
3074;FM 102.7 - Emisora Cooperativa;Mendoza;Godoy Cruz;Radio;Interés general
3075;FM 102.7 - Friday Harbor;Córdoba;Cruz del Eje;Radio;Interés general
3076;FM 102.7 - Latidos;Entre Ríos;La Paz;Radio;Interés general
3077;FM 102.7 - Master;Córdoba;Río Tercero;Radio;Interés general
3078;FM 102.7 - San Cayetano;Corrientes;Corrientes;Radio;Religión
3079;FM 102.9 - La Radio;Córdoba;Brinckmann;Radio;Interés general
3080;FM 102.9 - Mitre;Córdoba;Bell Ville;Radio;Interés general
3081;FM 102.9 - Neo;Córdoba;Villa María;Radio;Interés general
3082;FM 102.9 - Shadow;Córdoba;Cosquín;Radio;Interés general
3083;FM 103.1 - Centro;Entre Ríos;Villaguay;Radio;Interés general
3084;FM 103.1 - Concierto;Entre Ríos;Gral. Campos;Radio;Interés general
3085;FM 103.1 - Horizonte 103;La Pampa;Santa Rosa;Radio;Interés general
3086;FM 103.1 - Latidos;Córdoba;Coronel Bustos;Radio;Interés general
3087;FM 103.1 - Nahuel;Corrientes;Corrientes;Radio;Interés general
3088;FM 103.1 - Plus;Chaco;Pcia. de la Plaza;Radio;Interés general
3089;FM 103.1 - Sensaciones;Córdoba;Marcos Juárez;Radio;*
3090;FM 103.3 - Activa;Córdoba;Villa María;Radio;Interés general
3091;FM 103.3 - Comunidad;Córdoba;Laborde;Radio;Interés general
3092;FM 103.3 - El Camino;Mendoza;Maipú;Radio;Interés general
3093;FM 103.3 - La Radio;Corrientes;Santo Tomé;Radio;Interés general
3094;FM 103.3 - Momentos;Córdoba;Pilar;Radio;*
3095;FM 103.3 - Vientos;Chubut;Cdro. Rivadavia;Radio;Interés general
3096;FM 103.5 - Activa;Jujuy;San Salvador de Jujuy;Radio;Interés general
3097;FM 103.5 - Antena 103;La Rioja;La Rioja;Radio;Interés general
3098;FM 103.5 - Centro;Córdoba;Oncativo;Radio;Interés general
3099;FM 103.5 - Cielo;Entre Ríos;Viale;Radio;Música
3100;FM 103.5 - Estación Luz;Mendoza;San Rafael;Radio;Interés general
3101;FM 103.5 - Estelar;Córdoba;Río Ceballos;Radio;Interés general
3102;FM 103.5 - Flash;Córdoba;La Falda;Radio;Interés general
3103;FM 103.5 - FM 103;Mendoza;San Martín;Radio;Interés general
3104;FM 103.5 - La Para;Córdoba;La Para;Radio;Música
3105;FM 103.5 - Norte;Chaco;Juan J. Castelli;Radio;Interés general
3106;FM 103.5 - Radio City;Corrientes;Mercedes;Radio;Interés general
3107;FM 103.5 - Urbana;Corrientes;Monte Caseros;Radio;Interés general
3108;FM 103.7 - Aries;Entre Ríos;Gualeguay ;Radio;Interés general
3109;FM 103.7 - Buenas Ondas;Córdoba;Coronel Moldes;Radio;Interés general
3110;FM 103.7 - Infinito;Misiones;Garupá;Radio;Interés general
3111;FM 103.7 - Sendero;Chaco;Coronel Du Graty;Radio;Interés general
3112;FM 103.7 - Top;Chaco;Resistencia;Radio;*
3113;FM 103.7 - Uno;Córdoba;Villa María;Radio;Interés general
3114;FM 103.9 - FM 2000;Córdoba;Bell Ville;Radio;Interés general
3115;FM 103.9 - Pasión;Entre Ríos;Crespo;Radio;*
3116;FM 103.9 - Revolución Clau Max;Corrientes;Corrientes;Radio;Interés general
3117;FM 103.9 - Ruta 66 DJ;Corrientes;Monte Caseros;Radio;*
3118;FM 104.1 - Activa;Misiones;Campo Viera;Radio;Interés general
3119;FM 104.1 - Cero;Entre Ríos;Gualeguaychú;Radio;Interés general
3120;FM 104.1 - Colón;Entre Ríos;Colón;Radio;Interés general
3121;FM 104.1 - Corazón;Entre Ríos;Paraná;Radio;*
3122;FM 104.1 - Eich Sport;La Rioja;La Rioja;Radio;Deportes
3123;FM 104.1 - FM 2000;Córdoba;Hernando;Radio;Interés general
3124;FM 104.1 - Libertad;Jujuy;Humahuaca;Radio;Interés general
3125;FM 104.1 - Mía;Córdoba;Córdoba;Radio;Música
3126;FM 104.1 - Radio Top;Corrientes;Mercedes;Radio;Interés general
3127;FM 104.1 - Sueños;Entre Ríos;Crpto A Bernardi;Radio;Interés general
3128;FM 104.1 - Total;Corrientes;Corrientes;Radio;Interés general
3129;FM 104.3 - Arco Iris;La Pampa;General Pico;Radio;Interés general
3130;FM 104.3 - Avenida;Entre Ríos;María Grande;Radio;Interés general
3131;FM 104.3 - Berrotarán;Córdoba;Berrotarán;Radio;Interés general
3132;FM 104.3 - Cristal;Chaco;Villa Berthet;Radio;Interés general
3133;FM 104.3 - Del Pueblo;Córdoba;Alejandro Roca;Radio;*
3134;FM 104.3 - Estudiantil;Entre Ríos;Lib. Gral San Martín;Radio;Interés general
3135;FM 104.3 - Gente;Córdoba;Colonia Caroya;Radio;Interés general
3136;FM 104.3 - Morrison;Córdoba;Morrison;Radio;Interés general
3137;FM 104.3 - Princess;Córdoba;Monte Buey;Radio;Música
3138;FM 104.3 - Puerto;Entre Ríos;Concordia;Radio;Interés general
3139;FM 104.3 - Radio 100;Entre Ríos;Gualeguay;Radio;Interés general
3140;FM 104.3 - Turismo;Córdoba;Río Ceballos;Radio;Interés general
3141;FM 104.5 - Andina;Mendoza;San rafael;Radio;Interés general
3142;FM 104.5 - Bahía Engaño;Chubut;Rawson;Radio;Interés general
3143;FM 104.5 - Centro;Jujuy;San Salvador de Jujuy;Radio;Interés general
3144;FM 104.5 - La Top;Córdoba;Laborde;Radio;Interés general
3145;FM 104.5 - Providencia;Córdoba;Córdoba;Radio;Religión
3146;FM 104.5 - Pueblo;Corrientes;Pblo Libertador;Radio;Interés general
3147;FM 104.5 - Radio Uno;Chubut;Cnia. Sarmiento;Radio;Interés general
3148;FM 104.5 - Red Panorama;Córdoba;Marcos Juárez;Radio;Interés general
3149;FM 104.7 - Compacto;Corrientes;Mburucuyá;Radio;Interés general
3150;FM 104.7 - Llanura;La Pampa;Vertiz;Radio;Interés general
3151;FM 104.7 - Noroeste;Jujuy;Lib. Gral San Martín;Radio;Música
3152;FM 104.7 - Sur;Entre Ríos;Ibicuy;Radio;Música
3153;FM 104.7 - Top;Entre Ríos;Segui;Radio;Música
3154;FM 104.9 - Belgrano Suardi;Córdoba;Morteros;Radio;Interés general
3155;FM 104.9 - El sol;Chaco;Villa Angela;Radio;Interés general
3156;FM 104.9 - La Base;Córdoba;Villa Huidobro;Radio;*
3157;FM 104.9 - La Torre;Formosa;Formosa;Radio;Música
3158;FM 104.9 - Milenio;Córdoba;Pueblo Italiano;Radio;Interés general
3159;FM 104.9 - Municipal;Córdoba;James Craik;Radio;Interés general
3160;FM 104.9 - Orbita;Entre Ríos;Villa Elisa;Radio;Interés general
3161;FM 104.9 - Un Nuevo Día ;Córdoba;Córdoba;Radio;Religión
3162;FM 105.1 - Concordia 105;Entre Ríos;Concordia;Radio;Interés general
3163;FM 105.1 - Tradición;Córdoba;Río Tercero;Radio;Interés general
3164;FM 105.1 - Vicuña Mackenna ;Córdoba;Vicuña Mackenna;Radio;Interés general
3165;FM 105.3 - Central;Chubut;Cdro. Rivadavia;Radio;Interés general
3166;FM 105.3 - Cielo;Entre Ríos;Chajarí;Radio;Interés general
3167;FM 105.3 - Estación Altitud;Mendoza;Tupungato;Radio;Interés general
3168;FM 105.3 - La 105;Córdoba;Villa María;Radio;Interés general
3169;FM 105.3 - La Calera;Córdoba;La Calera;Radio;Interés general
3170;FM 105.3 - Latina;Córdoba;La Falda;Radio;Interés general
3171;FM 105.3 - Mediterranea;Córdoba;Las Perdices ;Radio;Música
3172;FM 105.3 - Metropolis;Formosa;Formosa;Radio;Interés general
3173;FM 105.3 - Pop;Chubut;Trelew;Radio;Interés general
3174;FM 105.3 - Sintonía de Amistad;Chaco;Resistencia;Radio;*
3175;FM 105.3 - Sintonía de Vida;Misiones;Posadas;Radio;Interés general
3176;FM 105.3 - Sol;Entre Ríos;Santa Elena;Radio;Interés general
3177;FM 105.5 - Del Lago;Chubut;Esquel;Radio;Interés general
3178;FM 105.5 - Del Norte;La Pampa;Rancul;Radio;Interés general
3179;FM 105.5 - Emisora del Valle;Mendoza;Eugenio Bustos;Radio;Interés general
3180;FM 105.5 - Fusión;La Pampa;Catriló;Radio;Interés general
3181;FM 105.5 - Libertad;Córdoba;Oliva;Radio;Interés general
3182;FM 105.5 - Mega;Córdoba;Laboulaye;Radio;Interés general
3183;FM 105.5 - Patagonia;Chubut;Puerto Madryn;Radio;Interés general
3184;FM 105.5 - Radio M;Jujuy;Humahuaca;Radio;Interés general
3185;FM 105.5 - Show;Corrientes;Saladas;Radio;Interés general
3186;FM 105.5 - Universo;Entre Ríos;Crespo;Radio;Interés general
3187;FM 105.5 - Woman;La Rioja;La Rioja;Radio;Mujer
3188;FM 105.7 - Cadena Norte;Córdoba;Jesús María;Radio;Interés general
3189;FM 105.7 - Certeza;Misiones;Apóstoles;Radio;Interés general
3190;FM 105.7 - Cien;Córdoba;Villa Carlos Paz;Radio;Interés general
3191;FM 105.7 - Del Valle;Córdoba;SR Calamuchita;Radio;Interés general
3192;FM 105.7 - Hot;Córdoba;Cruz del Eje;Radio;Música
3193;FM 105.7 - La Ke Buena;Entre Ríos;Concordia;Radio;Interés general
3194;FM 105.7 - Power;Corrientes;Goya;Radio;Interés general
3195;FM 105.7 - Raíces;Chubut;Cdro. Rivadavia;Radio;Interés general
3196;FM 105.7 - Voz de Esperanza;Entre Ríos;Colón;Radio;Interés general
3197;FM 105.9 - Activa;Córdoba;Córdoba;Radio;Interés general
3198;FM 105.9 - Amistad;Córdoba;Oncativo;Radio;Interés general
3199;FM 105.9 - Centenario;Córdoba;Marcos Juárez;Radio;Interés general
3200;FM 105.9 - Delta;Córdoba;Embalse;Radio;Interés general
3201;FM 105.9 - Estación Holmberg;Córdoba;Santa Catalina;Radio;Interés general
3202;FM 105.9 - Fénix;Chaco;Pampa del Indio;Radio;Interés general
3203;FM 105.9 - Industrial;La Rioja;La Rioja;Radio;Interés general
3204;FM 105.9 - Laser;Córdoba;Luque;Radio;Interés general
3205;FM 105.9 - Radiosónica;Córdoba;Arias;Radio;Interés general
3206;FM 105.9 - Sol;Corrientes;Chavarría;Radio;Interés general
3207;FM 105.9 - Zeta;Córdoba;Bell Ville;Radio;Interés general
3208;FM 106.1 - 106 Noticias;Corrientes;Paso de los Libres;Radio;Interés general
3209;FM 106.1 - Ciudad;Chaco;JuanJ. Castelli;Radio;Interés general
3210;FM 106.1 - Enterprice;Mendoza;Godoy Cruz;Radio;Interés general
3211;FM 106.1 - Esquel;Chubut;Esquel;Radio;Interés general
3212;FM 106.1 - Estación 2;Mendoza;Palmira;Radio;Interés general
3213;FM 106.1 - Río;Córdoba;Río Segundo;Radio;Interés general
3214;FM 106.1 - Stay;Chaco;Ppa. del Infierno;Radio;Interés general
3215;FM 106.1 - Wind Power;Entre Ríos;Villaguay;Radio;Interés general
3216;FM 106.3 - Conviviendo;Córdoba;Oliva;Radio;Interés general
3217;FM 106.3 - Gamba;Córdoba;Córdoba;Radio;*
3218;FM 106.3 - Isla del Cerrito;Chaco;Resistencia;Radio;Interés general
3219;FM 106.3 - Tropical;Chubut;Rawson;Radio;Música
3220;FM 106.3 - Victoria;Misiones;Posadas;Radio;Interés general
3221;FM 106.5 - Cristal;Córdoba;Vicuña Mackenna;Radio;Interés general
3222;FM 106.5 - Equis;Chubut;Trelew;Radio;Interés general
3223;FM 106.5 - Fiel;Córdoba;Inriville;Radio;Interés general
3224;FM 106.5 - Impacto;La Rioja;La Rioja;Radio;Interés general
3225;FM 106.5 - Mix;Entre Ríos;Strobel;Radio;Interés general
3226;FM 106.5 - Radio Bar;Mendoza;San Rafael;Radio;Música
3227;FM 106.5 - Siglo XXI;Córdoba;Mina Clavero;Radio;Turismo
3228;FM 106.5 - Sol;Entre Ríos;Federal;Radio;Interés general
3229;FM 106.7 - Antena Uno;Entre Ríos;Nogoyá;Radio;Interés general
3230;FM 106.7 - Centro;Entre Ríos;Bovril;Radio;Interés general
3231;FM 106.7 - Del Sur;Corrientes;Corrientes;Radio;Música
3232;FM 106.7 - Ebenezer;Misiones;Posadas;Radio;Religión
3233;FM 106.7 - La Bianca;Entre Ríos;Concordia;Radio;Interés general
3234;FM 106.7 - Libertad;Córdoba;Villa del Rosario;Radio;Interés general
3235;FM 106.7 - Luna;Entre Ríos;Paraná;Radio;Interés general
3236;FM 106.7 - Megaton;La Pampa;Eduardo Castex;Radio;Interés general
3237;FM 106.7 - Mocoretá;Corrientes;Mocoretà;Radio;Interés general
3238;FM 106.9 - Azul;Misiones;Cerro Azul;Radio;Interés general
3239;FM 106.9 - Independencia;Chaco;Resistencia;Radio;Interés general
3240;FM 106.9 - Nueva Luz;Misiones;Posadas;Radio;Interés general
3241;FM 107.1 - Alternativa;Córdoba;Oncativo;Radio;Interés general
3242;FM 107.1 - Ciudad;Córdoba;Laboulaye;Radio;Interés general
3243;FM 107.1 - Cristal;Chubut;Puerto Madryn;Radio;Interés general
3244;FM 107.1 - Impactos;Entre Ríos;Concepción del Uruguay;Radio;Interés general
3245;FM 107.1 - La Voz de la Amistad;Córdoba;Gral. Cabrera;Radio;Interés general
3246;FM 107.1 - Latina;Chubut;Trelew;Radio;Interés general
3247;FM 107.1 - Santa Rita;Corrientes;Esquina;Radio;Interés general
3248;FM 107.3 - Acuario;Entre Ríos;Villa Elisa;Radio;Interés general
3249;FM 107.3 - Cielo;Mendoza;San Rafael;Radio;Interés general
3250;FM 107.3 - Integración;Córdoba;Hernando;Radio;Interés general
3251;FM 107.3 - Laser;Córdoba;Río Tercero;Radio;Interés general
3252;FM 107.5 - Activa Continental;Entre Ríos;Concordia;Radio;Interés general
3253;FM 107.5 - Ciudad  ;Córdoba;La Calera;Radio;Interés general
3254;FM 107.5 - Ciudad de Dios;Chubut;Cdro. Rivadavia;Radio;Religión
3255;FM 107.5 - Condor;Mendoza;Guaymallén;Radio;Música
3256;FM 107.5 - Estación X;Córdoba;La Falda;Radio;Interés general
3257;FM 107.5 - Joven;Córdoba;Oliva;Radio;Música
3258;FM 107.5 - La Popular;Córdoba;Villa Dolores;Radio;Interés general
3259;FM 107.5 - Ret FM;Entre Ríos;Cnia. Avellaneda;Radio;Interés general
3260;FM 107.5 - Signos;Córdoba;Inriville;Radio;Interés general
3261;FM 107.5 - Top;Córdoba;Villa María;Radio;*
3262;FM 107.5 - Vida;Corrientes;Gdor. Virasoro;Radio;Musica
3263;FM 107.7 - Aguila;Formosa;Formosa;Radio;Interés general
3264;FM 107.7 - Antuen;Chubut;Trelew;Radio;Interés general
3265;FM 107.7 - Azul;Córdoba;Río Primero;Radio;Música
3266;FM 107.7 - Cadena Energy;La Pampa;Alta Italia;Radio;Interés general
3267;FM 107.7 - CAG;Córdoba;Jovita;Radio;Música
3268;FM 107.7 - Leones;Córdoba;Leones;Radio;Interés general
3269;FM 107.7 - Nación;Misiones;Posadas;Radio;Interés general
3270;FM 107.7 - Nueva Era;Entre Ríos;Paraná;Radio;Interés general
3271;FM 107.7 - Rumbos;Misiones;Posadas;Radio;Interés general
3272;FM 107.7 - Vida;Córdoba;San Francisco;Radio;Interés general
3273;FM 107.9 - Energy;Córdoba;Los Cóndores;Radio;Música
3274;FM 107.9 - Estación;Córdoba;Villa María;Radio;Interés general
3275;FM 107.9 - Extremo;Entre Ríos;Federación;Radio;Interés general
3276;FM 107.9 - Génesis;Chaco;Resistencia;Radio;*
3277;FM 107.9 - Inolvidable;Entre Ríos;Colón;Radio;Interés general
3278;FM 107.9 - Kailash;Chaco;Villa Berthet;Radio;Interés general
3279;FM 107.9 - Solidaria;Corrientes;Corrientes;Radio;Interés general
3280;FM 107.9 - Syrius;Córdoba;Cplla. Del Monte;Radio;Interés general
3281;FM 107.9 - Tiempo;La Pampa;Santa Rosa;Radio;Interés general
3282;FM 107.9 - Tinku;Córdoba;Mina Clavero;Radio;Interés general
3283;FM 107.9 -Tottal;Misiones;Garupá;Radio;Interés general
3284;FM 87.5 - De la Ciudad;Chaco;Resistencia;Radio;Interés general
3285;FM 87.7 - 9 de Julio;Entre Ríos;Paraná;Radio;Interés general
3286;FM 87.7 - La Diosa;Chaco;Resistencia;Radio;Música
3287;FM 87.7 . Litoral;Entre Ríos;Concordia;Radio;Interés general
3288;FM 87.9 - Grande;Córdoba;Río Segundo;Radio;Interés general
3289;FM 88.1 - Directa;Córdoba;Monte Buey;Radio;Interés general
3290;FM 88.1 - Génesis;Entre Ríos;Paraná;Radio;Interés general
3291;FM 88.1 - Makalle;Chaco;Makallé;Radio;Interés general
3292;FM 88.1 - Nahuel;Corrientes;Itatí;Radio;Interés general
3293;FM 88.3 - Radiocracia;Chubut;Cdro. Rivadavia;Radio;Interés general
3294;FM 88.3 - Tropical;Entre Ríos;Villaguay;Radio;Interés general
3295;FM 88.5 - AC Radio;Corrientes;Monte Coseros;Radio;Interés general
3296;FM 88.5 - Latidos;Entre Ríos;Larroque;Radio;Interés general
3297;FM 88.5 - Retro;Corrientes;Goya;Radio;Interés general
3298;FM 88.5 - Uno;Misiones;Posadas;Radio;Interés general
3299;FM 88.7 - Empedrado;Corrientes;Empedrado;Radio;Interés general
3300;FM 88.7 - Extrema;Entre Ríos;Paraná;Radio;Interés general
3301;FM 88.7 - Flash;Córdoba;Laborde;Radio;Interés general
3302;FM 88.7 - Galaxia;Córdoba;San Francisco;Radio;Interés general
3303;FM 88.7 - Más;Chubut;Trelew;Radio;Interés general
3304;FM 88.7 - Nacional FM ;Chubut;Esquel;Radio;Interés general
3305;FM 88.7 - Petü Mogeleiñ;Chubut;El Maitén;Radio;Interés general
3306;FM 88.7 - Termal;Entre Ríos;Concordia;Radio;Interés general
3307;FM 88.7 - Virtual;Córdoba;Bialet Massé;Radio;Interés general
3308;FM 88.9 - AC Radio;Córdoba;Adelia María;Radio;Interés general
3309;FM 88.9 - Cristal;Misiones;Oberá;Radio;Interés general
3310;FM 88.9 - Fantasía;Mendoza;Maipú;Radio;Interés general
3311;FM 88.9 - Light;Misiones;Posadas;Radio;Interés general
3312;FM 88.9 - Retro;Mendoza;San Rafael;Radio;Interés general
3313;FM 89.1 - Antena 2;Corrientes;Curuzú Cuatiá;Radio;Interés general
3314;FM 89.1 - Concepto;Corrientes;San Roque;Radio;Interés general
3315;FM 89.1 - Del Sol;Chaco;Miraflores;Radio;Interés general
3316;FM 89.1 - Extrabrut;Córdoba;La Falda;Radio;Interés general
3317;FM 89.1 - Fenix;Mendoza;Guaymallén;Radio;Interés general
3318;FM 89.1 - Latina;Córdoba;Jesús María;Radio;Interés general
3319;FM 89.1 - Paz en el Valle;Entre Ríos;Santa Elena;Radio;Religión
3320;FM 89.1 - Radio Chart;Corrientes;Mercedes;Radio;Interés general
3321;FM 89.3 - Cadena 10;Entre Ríos;Crespo;Radio;Música
3322;FM 89.3 - Laser;La Pampa;Winifreda;Radio;Interés general
3323;FM 89.3 - Nueva;Chubut;Rawson;Radio;*
3324;FM 89.3 - Stilo 100;Chaco;Villa Angela;Radio;Interés general
3325;FM 89.5 - Argentina;Córdoba;Arroyito;Radio;Interés general
3326;FM 89.5 - Del Mercosur;Corrientes;Santo Tomé;Radio;Interés general
3327;FM 89.5 - Kyrios;Chaco;Santa Sylvina;Radio;Religión
3328;FM 89.5 - La Bizarra;Chubut;Cdro. Rivadavia;Radio;Interés general
3329;FM 89.5 - La Show;Córdoba;Villa María;Radio;Interés general
3330;FM 89.5 - Popular;Córdoba;Marcos Juárez;Radio;Interés general
3331;FM 89.5 - Radio News;Misiones;Posadas;Radio;Interés general
3332;FM 89.5 - Sinfonía;Jujuy;Lib. Gral. San Martín;Radio;Música
3333;FM 89.7 - Cristiana;Chaco;Resistencia;Radio;*
3334;FM 89.7 - Interactiva Retro;Córdoba;Córdoba;Radio;Interés general
3335;FM 89.7 - Medios Imagen;La Rioja;Chepes;Radio;Interés general
3336;FM 89.7 - Open Barcelona;Entre Ríos;Concordia;Radio;Interés general
3337;FM 89.7 - Radium;Mendoza;San Rafael;Radio;Interés general
3338;FM 89.7 - Sony K;Chubut;Rawson;Radio;*
3339;FM 89.7 - Venus;Corrientes;Corrientes;Radio;Interés general
3340;FM 89.9 - Cinco Estrellas;Misiones;Posadas;Radio;Interés general
3341;FM 89.9 - Del Sol;Entre Ríos;Viale;Radio;Interés general
3342;FM 89.9 - Futuro;Chaco;Pte. Roque Sáenz Peña;Radio;*
3343;FM 89.9 - Génesis;Córdoba;Córdoba;Radio;Música
3344;FM 89.9 - La Radio;Misiones;Oberá;Radio;Interés general
3345;FM 89.9 - Libertad;Chaco;Tres Isletas;Radio;Religión
3346;FM 89.9 - Master;Chaco;Resistencia;Radio;Música
3347;FM 89.9 - Radio 21;Corrientes;Mercedes;Radio;Interés general
3348;FM 89.9 - Tradición;Córdoba;Noetinger;Radio;Interés general
3349;FM 90.1 - Ciudad;Corrientes;Esquina;Radio;Interés general
3350;FM 90.1 - Comunicación;Córdoba;Santa Eufemia;Radio;*
3351;FM 90.1 - Cosmos;Entre Ríos;Concordia;Radio;Interés general
3352;FM 90.1 - El Chubut;Chubut;Trelew;Radio;Interés general
3353;FM 90.1 - Frontera;Chaco;Las Palmas;Radio;Interés general
3354;FM 90.1 - La Voz;Entre Ríos;Paraná;Radio;Interés general
3355;FM 90.1 - Odisea;La Pampa;Arata;Radio;Interés general
3356;FM 90.1 - Total;Chubut;Puerto Madryn;Radio;Interés general
3357;FM 90.3 - A Patagónico;Chubut;Cdro. Rivadavia;Radio;Interés general
3358;FM 90.3 - Conocernos;Córdoba;Oncativo;Radio;Interés general
3359;FM 90.3 - Eco Sports;Misiones;Posadas;Radio;Deportes
3360;FM 90.3 - Raíces;Corrientes;Goya;Radio;Interés general
3361;FM 90.3 - Siempre;Córdoba;Gral. Deheza;Radio;Interés general
3362;FM 90.5 - Concierto;Córdoba;Oliva;Radio;Música
3363;FM 90.5 - Concierto;Corrientes;Corrientes;Radio;Música
3364;FM 90.5 - Cristal;Formosa;Formosa;Radio;Interés general
3365;FM 90.5 - De los Cerros;Chubut;Lago Pueblo;Radio;Interés general
3366;FM 90.5 - Eco;Jujuy;San Salvador de Jujuy;Radio;Interés general
3367;FM 90.5 - Eólica;Mendoza;Malargüe;Radio;Interés general
3368;FM 90.5 - Estación Popular;Córdoba;Arroyito;Radio;Interés general
3369;FM 90.5 - Güemes;Chaco;Juan J Castelli;Radio;Música
3370;FM 90.5 - Integración;Entre Ríos;Federal;Radio;Interés general
3371;FM 90.5 - La Voz;Misiones;Campo Grande;Radio;Interés general
3372;FM 90.5 - Sensación;Entre Ríos;Oro Verde;Radio;Interés general
3373;FM 90.5 - Sensaciones;Entre Ríos;Concepción del Uruguay;Radio;Música
3374;FM 90.5 - Surcos;Córdoba;San Marcos Sierra;Radio;Interés general
3375;FM 90.5 - Virasoro;Corrientes;Goya;Radio;Interés general
3376;FM 90.5 - Alfa;Misiones;Garupá;Radio;Interés general
3377;FM 90.7 - America;Jujuy;Abra Pampa;Radio;Interés general
3378;FM 90.7 - Cadena Energy;La Pampa;Embajador Martini;Radio;Interés general
3379;FM 90.7 - Del Sur;Entre Ríos;Concordia;Radio;Interés general
3380;FM 90.7 - Franca;Córdoba;Gral. Deheza;Radio;Interés general
3381;FM 90.7 - La Aplanadora;Chubut;Cdro. Rivadavia;Radio;*
3382;FM 90.7 - Mix;La Pampa;General Pico;Radio;Música
3383;FM 90.7 - Pototo;Entre Ríos;Villa Elisa;Radio;Interés general
3384;FM 90.9 - América;Misiones;Leandro N. Alem;Radio;Interés general
3385;FM 90.9 - Estación 21;Mendoza;Mendoza;Radio;Música
3386;FM 90.9 - Guadalupe;Misiones;Capioví;Radio;Interés general
3387;FM 90.9 - Rancho;La Pampa;Santa Rosa;Radio;Interés general
3388;FM 90.9 - Universidad;La Rioja;La Rioja;Radio;Interés general
3389;FM 91.1 - Alternativa;Corrientes;Esquina;Radio;Interés general
3390;FM 91.1 - Del Sol;Córdoba;Adelia María;Radio;Interés general
3391;FM 91.1 - Estación Zero;Mendoza;Mendoza;Radio;Música
3392;FM 91.3 - AC Radio;Corrientes;Mocoretá;Radio;Interés general
3393;FM 91.3 - Arias;Jujuy;Abra Pampa;Radio;Interés general
3394;FM 91.3 - Ciudad;Entre Ríos;San José  ;Radio;Interés general
3395;FM 91.3 - Génesis;Misiones;Eldorado;Radio;Interés general
3396;FM 91.3 - Sierras;Córdoba;La Calera;Radio;Interés general
3397;FM 91.5 - Cadena Ser;Córdoba;Gral. Deheza;Radio;Interés general
3398;FM 91.5 - Contacto;Córdoba;San Francisco;Radio;Interés general
3399;FM 91.5 - Del Oeste;Córdoba;Va. Cura Brochero;Radio;Interés general
3400;FM 91.5 - Kiss;Corrientes;Goya;Radio;Interés general
3401;FM 91.5 - Machagai;Chaco;Machagai;Radio;*
3402;FM 91.5 - Music;Misiones;Oberá;Radio;Música
3403;FM 91.5 - Psicosis;Corrientes;Curuzú Cuatiá;Radio;Música
3404;FM 91.5 - Sinfonía Inmaculada;Córdoba;Córdoba;Radio;Religión
3405;FM 91.7 - Alfa;Corrientes;Mburucuyá;Radio;Interés general
3406;FM 91.7 - La Radio;Entre Ríos;Paraná;Radio;Interés general
3407;FM 91.7 - Naineck;Formosa;Laguna Naineck;Radio;Interés general
3408;FM 91.7 - Sport;Córdoba;Villa María;Radio;Deportes
3409;FM 91.7 - Ventus;Chubut;Trelew;Radio;Interés general
3410;FM 91.9 - Always;Mendoza;San rafael;Radio;Interés general
3411;FM 91.9 - Amistad;Córdoba;Villa del Rosario;Radio;Interés general
3412;FM 91.9 - Del Sur;La Rioja;Chepes;Radio;Interés general
3413;FM 91.9 - Eco Verde;Misiones;Puerto Esperanza;Radio;Interés general
3414;FM 91.9 - Esperanza;Misiones;Posadas;Radio;Interés general
3415;FM 91.9 - Master;Córdoba;Ticino;Radio;Interés general
